#=MarketMaker,EventSymbol,EventTime,ExchangeCode,MarketMaker,BidTime,BidPrice,BidSize,BidCount,AskTime,AskPrice,AskSize,AskCount
TimeAndSale,/BRNZ20:IFEU,20190820-115810.976-0500,20190820-115810-0500,901:13281,\0,56.88,4,56.86,56.89,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115810.976-0500,20190820-115810-0500,901:13282,\0,56.88,1,56.86,56.89,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115810.976-0500,20190820-115810-0500,901:13283,\0,56.88,1,56.86,56.89,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115810.976-0500,20190820-115810-0500,902:13284,\0,56.91,1,56.86,56.89,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115810.976-0500,20190820-115810-0500,902:13285,\0,56.91,1,56.86,56.89,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115810.976-0500,20190820-115810-0500,902:13286,\0,56.91,1,56.86,56.89,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115810.976-0500,20190820-115810-0500,903:13287,\0,56.91,4,56.86,56.89,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115810.976-0500,20190820-115810-0500,903:13288,\0,56.91,5,56.86,56.89,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115810.988-0500,20190820-115810-0500,910:13289,\0,56.88,1,56.88,56.89,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115810.997-0500,20190820-115810-0500,933:13291,\0,56.88,1,56.88,56.89,"  ",68
TimeAndSale,/BRNZ20:IFEU,20190820-115810.997-0500,20190820-115810-0500,933:13293,\0,56.88,1,56.88,56.89,"  ",68
TimeAndSale,/BRNZ20:IFEU,20190820-115811.015-0500,20190820-115810-0500,937:13295,\0,56.88,1,56.88,56.89,"  ",68
TimeAndSale,/BRNZ20:IFEU,20190820-115811.015-0500,20190820-115810-0500,938:13297,\0,56.88,1,56.88,56.89,"  ",68
TimeAndSale,/BRNZ20:IFEU,20190820-115812.541-0500,20190820-115812-0500,472:13298,\0,56.88,2,56.87,56.89,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115813.810-0500,20190820-115813-0500,743:13300,\0,56.88,1,56.87,56.88,"  ",4
TimeAndSale,/BRNZ20:IFEU,20190820-115849.124-0500,20190820-115849-0500,57:13301,\0,56.88,1,56.84,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.880-0500,20190820-115913-0500,799:13302,\0,56.87,1,56.84,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.880-0500,20190820-115913-0500,799:13303,\0,56.87,1,56.84,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.880-0500,20190820-115913-0500,799:13304,\0,56.88,5,56.84,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.880-0500,20190820-115913-0500,799:13305,\0,56.88,1,56.84,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.880-0500,20190820-115913-0500,799:13306,\0,56.88,1,56.84,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.880-0500,20190820-115913-0500,799:13307,\0,56.88,1,56.84,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.880-0500,20190820-115913-0500,799:13308,\0,56.87,1,56.84,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.880-0500,20190820-115913-0500,799:13309,\0,56.87,2,56.84,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.880-0500,20190820-115913-0500,799:13310,\0,56.88,1,56.84,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.880-0500,20190820-115913-0500,799:13311,\0,56.88,1,56.84,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.880-0500,20190820-115913-0500,799:13312,\0,56.88,1,56.84,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.880-0500,20190820-115913-0500,799:13313,\0,56.88,9,56.84,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.880-0500,20190820-115913-0500,799:13314,\0,56.88,1,56.84,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.880-0500,20190820-115913-0500,799:13315,\0,56.88,1,56.84,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.880-0500,20190820-115913-0500,799:13316,\0,56.88,1,56.84,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.880-0500,20190820-115913-0500,799:13317,\0,56.88,1,56.84,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.880-0500,20190820-115913-0500,799:13318,\0,56.88,2,56.84,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.880-0500,20190820-115913-0500,799:13319,\0,56.88,3,56.84,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.880-0500,20190820-115913-0500,799:13320,\0,56.88,1,56.84,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.880-0500,20190820-115913-0500,799:13321,\0,56.88,5,56.84,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.880-0500,20190820-115913-0500,799:13322,\0,56.88,1,56.84,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.880-0500,20190820-115913-0500,799:13323,\0,56.88,9,56.84,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.880-0500,20190820-115913-0500,799:13324,\0,56.88,10,56.84,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.880-0500,20190820-115913-0500,799:13325,\0,56.88,3,56.84,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.880-0500,20190820-115913-0500,799:13326,\0,56.88,1,56.84,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.880-0500,20190820-115913-0500,799:13327,\0,56.88,2,56.84,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.880-0500,20190820-115913-0500,799:13328,\0,56.88,11,56.84,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.880-0500,20190820-115913-0500,799:13329,\0,56.88,2,56.84,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.880-0500,20190820-115913-0500,799:13330,\0,56.88,12,56.84,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.880-0500,20190820-115913-0500,799:13331,\0,56.88,8,56.84,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.880-0500,20190820-115913-0500,799:13332,\0,56.88,1,56.84,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.880-0500,20190820-115913-0500,799:13333,\0,56.88,5,56.84,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.880-0500,20190820-115913-0500,799:13334,\0,56.88,2,56.84,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.880-0500,20190820-115913-0500,804:13335,\0,56.88,1,56.84,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.880-0500,20190820-115913-0500,806:13336,\0,56.88,5,56.84,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.897-0500,20190820-115913-0500,816:13337,\0,56.88,3,56.86,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.907-0500,20190820-115913-0500,822:13338,\0,56.88,3,56.86,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.907-0500,20190820-115913-0500,832:13339,\0,56.88,1,56.86,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-115913.918-0500,20190820-115913-0500,839:13340,\0,56.88,3,56.86,56.88,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120024.313-0500,20190820-120024-0500,250:13342,\0,56.83,1,56.84,56.85,"  ",68
TimeAndSale,/BRNZ20:IFEU,20190820-120025.926-0500,20190820-120025-0500,844:13343,\0,56.84,4,56.82,56.84,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120025.926-0500,20190820-120025-0500,844:13344,\0,56.84,2,56.82,56.84,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120025.926-0500,20190820-120025-0500,844:13345,\0,56.84,1,56.82,56.84,"S ",0
